22.483054,114.140545,1481390497.0,92
22.20739,114.037326,1481390500.0,56
22.446563,114.032401,1481390519.0,102
22.4531,114.055165,1481390530.0,35
22.500802,114.140266,1481390547.0,92
22.501248,114.142403,1481390548.0,42
22.204943,114.12661,1481390554.0,33
22.225615,114.121036,1481390555.0,63
22.316548,113.94189,1481390559.0,79
22.203985,114.032308,1481390560.0,142
22.511937,114.109609,1481390572.0,95
22.480434,114.059439,1481390588.0,30
22.284392,113.944864,1481390605.0,33
22.483361,114.139709,1481390612.0,92
22.492831,114.127818,1481390618.0,79
22.406649,113.953043,1481390628.0,35
22.505217000000002,114.094745,1481390632.0,56
22.44367,114.030264,1481390639.0,17
22.247137,113.86261,1481390642.0,17
22.474704,114.059253,1481390649.0,74
22.505603,114.130883,1481390662.0,24
22.494565,114.11797,1481390675.0,126
22.446938,114.03556,1481390700.0,18
22.457196,114.045781,1481390704.0,79
22.25375,113.85601,1481390762.0,42
22.255647,113.858427,1481390762.0,42
22.288811,113.922095,1481390770.0,102
22.290775,113.938638,1481390780.0,22
22.493076,114.121315,1481390783.0,35
22.320403,113.940125,1481390784.0,66
22.296054,113.934455,1481390797.0,125
22.206998,114.038162,1481390800.0,77
22.502534,114.099576,1481390810.0,35
22.458902,114.024968,1481390829.0,68
22.303881,113.898766,1481390837.0,102
22.298155,113.92321,1481390840.0,66
22.294678,113.92479,1481390843.0,56
22.207416,114.03045,1481390862.0,58
22.209155,114.018184,1481390862.0,102
22.294986,113.94635099999999,1481390897.0,12
22.32036,113.940961,1481390902.0,77
22.308619,113.924418,1481390908.0,74
22.464942,114.020972,1481390926.0,99
22.505497,114.083038,1481390933.0,27
22.448444,114.043179,1481390935.0,79
22.494549,114.062877,1481390938.0,123
22.461921,114.032401,1481390938.0,63
22.498477,114.081645,1481390947.0,79
22.471773,114.054608,1481390953.0,79
22.487222,114.135157,1481390964.0,127
22.203893,114.023945,1481390985.0,35
22.252566,113.852943,1481390999.0,36
22.473279,114.059439,1481391002.0,35
22.450514,114.053307,1481391010.0,79
22.287125,113.941333,1481391013.0,84
22.309386,113.937429,1481391028.0,77
22.47021,113.999135,1481391039.0,61
22.206892,114.028777,1481391041.0,66
22.259376,113.9799,1481391047.0,56
22.446525,114.025432,1481391056.0,102
22.298496,113.914288,1481391067.0,77
22.282753,113.933526,1481391073.0,102
22.289829,113.937987,1481391082.0,79
22.511562,114.091028,1481391108.0,35
22.472954,114.051542,1481391130.0,102
22.471304,114.057581,1481391208.0,35
22.448598,114.063249,1481391154.0,102
22.297013,113.932783,1481391154.0,20
22.234801,114.124195,1481391157.0,63
22.443684,114.031286,1481391197.0,63
22.472832,114.056745,1481391207.0,35
22.470824,114.05786,1481389677.0,102
22.490941,114.103385,1481389653.0,35
22.236606,114.118249,1481389657.0,111
22.509279,114.108216,1481389661.0,42
22.509835,114.07988,1481389663.0,66
22.509733,114.079973,1481391222.0,35
22.503988,114.081552,1481391224.0,63
22.464393,113.995604,1481389665.0,58
22.257121,113.980922,1481389669.0,111
22.265043,113.995604,1481391232.0,44
22.26037,113.988635,1481389676.0,78
22.457158,114.054329,1481389680.0,18
22.455129,114.032866,1481389682.0,138
22.297105,113.920422,1481389692.0,79
22.29757,113.920236,1481389692.0,77
22.298198,113.922374,1481389693.0,111
22.297433,113.92953,1481389696.0,66
22.296996,113.928972,1481391257.0,18
22.293616,113.925441,1481391260.0,27
22.475958,114.126424,1481389773.0,35
22.475928,114.12661,1481391266.0,74
22.476379,114.126517,1481389773.0,42
22.317479,113.941519,1481389710.0,147
22.315976,113.935478,1481389715.0,22
22.200908,114.018463,1481391282.0,56
22.200791,114.018091,1481391282.0,143
22.200442,114.018091,1481389722.0,74
22.200849,114.018277,1481389722.0,85
22.259521,113.979528,1481391285.0,44
22.257806,113.981572,1481391287.0,17
22.493186,114.124473,1481389727.0,58
22.266701,113.995047,1481391292.0,63
22.504287,114.085175,1481389737.0,27
22.504186,114.084711,1481389737.0,35
22.27894,113.891796,1481389742.0,63
22.278766,113.891796,1481391302.0,99
22.458169,114.032401,1481389751.0,74
22.458271,114.032308,1481389751.0,63
22.458198,114.032215,1481391311.0,66
22.458082,114.031844,1481389751.0,138
22.473064,114.056931,1481391312.0,56
22.296935,113.925998,1481389752.0,17
22.291656,113.949232,1481389757.0,33
22.292077,113.948768,1481391317.0,92
22.52078,114.114905,1481389760.0,79
22.311756,113.935664,1481389763.0,102
22.311131,113.935757,1481389763.0,102
22.30924,113.937244,1481391324.0,58
22.3094,113.937337,1481389764.0,84
22.502653,114.130233,1481391327.0,35
22.315296,113.942076,1481389767.0,79
22.318966,113.947095,1481389768.0,66
22.321116,113.940032,1481389769.0,35
22.304159,113.933991,1481391334.0,102
22.22169,114.122708,1481389775.0,58
22.222198,114.125031,1481389776.0,64
22.222009,114.125124,1481389776.0,58
22.482247,114.112025,1481389779.0,123
22.322341,113.945608,1481389781.0,79
22.508629,114.097439,1481389673.0,27
22.508947,114.098182,1481389787.0,22
22.407714,114.123916,1481389666.0,35
22.433478,114.002388,1481389671.0,102
22.426604,114.017255,1481389672.0,114
22.427564,114.017813,1481389674.0,35
22.42497,114.024875,1481389676.0,44
22.426137,114.08564,1481389696.0,35
22.377758,114.092608,1481389717.0,125
22.366019,114.06074,1481389727.0,63
22.424353,114.03491,1481389729.0,35
22.417018,114.01995,1481389744.0,17
22.353543,114.101805,1481389756.0,63
22.414058,114.09586,1481389758.0,127
22.349211,114.057767,1481389793.0,63
22.360145,114.129118,1481389798.0,88
22.434683,114.007498,1481389813.0,35
22.445879,114.063342,1481389813.0,20
22.441142,114.072911,1481389815.0,17
22.445617,114.076628,1481389816.0,61
22.373842,114.097532,1481389820.0,79
22.371083,114.108959,1481389825.0,35
22.400991,114.016976,1481389850.0,79
22.400031,114.093537,1481389855.0,27
22.371754,114.120757,1481389908.0,111
22.357684,114.132556,1481389859.0,56
22.378256,114.103292,1481389882.0,123
22.419941,114.020229,1481389895.0,79
22.360875,114.111746,1481389915.0,125
22.372581,114.055072,1481389965.0,125
22.420311,114.00787,1481389967.0,123
22.396559,114.057395,1481389969.0,102
22.443627,114.061576,1481389993.0,102
22.446166,114.067058,1481389995.0,17
22.440258,114.095116,1481390001.0,77
22.440615,114.088427,1481390003.0,17
22.44825,114.136179,1481390011.0,111
22.406638,114.035467,1481390019.0,36
22.40653,114.105986,1481390019.0,2
22.411262,114.036582,1481390024.0,63
22.383646,114.143239,1481390028.0,35
22.426299,114.017534,1481390035.0,111
22.430498,114.024131,1481390037.0,92
22.344188,114.125217,1481390038.0,109
22.349722,114.098925,1481390044.0,42
22.355835,114.107194,1481390047.0,92
22.359994,114.106265,1481390050.0,77
22.445979,114.064364,1481390051.0,143
22.438444,114.067337,1481390054.0,77
22.442465,114.073933,1481390056.0,79
22.386989,114.0783,1481390066.0,102
22.367901,114.092608,1481390131.0,58
22.356053,114.089728,1481390137.0,35
22.366018,114.063527,1481390144.0,109
22.383373,114.12949,1481390147.0,79
22.385492,114.142588,1481390149.0,66
22.36227,114.138873,1481390156.0,109
22.346746,114.125588,1481390158.0,35
22.355819,114.108959,1481390163.0,77
22.39935,114.090657,1481390165.0,42
22.413275,114.094187,1481390173.0,35
22.45794,114.122337,1481390198.0,35
22.385063,114.100505,1481390187.0,79
22.363503,114.115555,1481390191.0,42
22.424314,114.027941,1481390194.0,27
22.3715,114.099111,1481390249.0,35
22.432121,114.011029,1481390260.0,35
22.43125,114.101341,1481390265.0,35
22.42081,114.077929,1481390280.0,111
22.429547,114.091679,1481390284.0,35
22.356023,114.108773,1481390286.0,77
22.446126,114.088334,1481390297.0,35
22.372844,114.107194,1481390297.0,17
22.383726,114.085175,1481390309.0,123
22.411306,114.036861,1481390323.0,114
22.409871,114.050427,1481390336.0,30
22.354788,114.135993,1481390339.0,92
22.355218,114.127725,1481390343.0,79
22.350544,114.106451,1481390349.0,74
22.3484,114.097346,1481390352.0,66
22.377226,114.101527,1481390365.0,123
22.377759,114.09205,1481390367.0,125
22.472165,114.125588,1481390370.0,35
22.471874,114.125774,1481390371.0,92
22.358227,114.080902,1481390372.0,27
22.456498,114.141381,1481390373.0,35
22.440544,114.128654,1481390377.0,147
22.367766,114.057395,1481390380.0,83
22.424893,114.125588,1481390381.0,27
22.357117,114.104593,1481390404.0,35
22.368618,114.116856,1481390418.0,126
22.446602,114.090843,1481390481.0,42
22.431216,114.105429,1481390425.0,42
22.38405,114.11026,1481390425.0,79
22.378824,114.102456,1481390427.0,123
22.422583,114.028406,1481390489.0,77
22.35892,114.118621,1481390453.0,92
22.346016,114.096417,1481390463.0,35
22.423439,114.080065,1481390463.0,102
22.427622,114.084525,1481390465.0,63
22.444136,114.074398,1481390478.0,92
22.377434,114.111282,1481390478.0,35
22.444979,114.075141,1481390479.0,102
22.374421,114.114905,1481390480.0,22
22.440827,114.038905,1481390483.0,56
22.433356,114.103478,1481390484.0,35
22.426654,114.030821,1481390487.0,85
22.416506,114.024875,1481390504.0,123
22.413147,114.103849,1481390505.0,102
22.41609,114.014746,1481390506.0,56
22.360962,114.111746,1481390516.0,77
22.424448,114.02376,1481390517.0,24
22.435069,114.017813,1481390519.0,102
22.344379,114.106822,1481390521.0,92
22.436606,114.024689,1481390521.0,61
22.439014,114.064271,1481390531.0,85
22.429536,114.075699,1481390532.0,17
22.428725,114.07254,1481390537.0,114
22.384849,114.110724,1481390538.0,79
22.427992,114.007313,1481390583.0,44
22.425161,114.022552,1481390585.0,102
22.344159,114.109888,1481390601.0,66
22.39826,114.036582,1481390631.0,35
22.393614,114.11156,1481390636.0,17
22.369667,114.14008,1481390643.0,17
22.440074,114.06585,1481390652.0,17
22.373712,114.096696,1481390660.0,123
22.372241,114.099947,1481390661.0,92
22.37132,114.08917,1481390671.0,79
22.354503,114.059625,1481390756.0,92
22.431567,114.066129,1481390711.0,44
22.445139,114.06139,1481390713.0,15
22.37135,114.118342,1481390720.0,56
22.445418,114.095581,1481390726.0,74
22.36756,114.114161,1481390732.0,127
22.434291,114.13014,1481390748.0,74
22.430812,114.103013,1481390749.0,35
22.409918,114.104964,1481390750.0,35
22.354458,114.061576,1481390753.0,147
22.366287,114.122244,1481390762.0,67
22.38504,114.060183,1481390763.0,20
22.360802,114.112211,1481390772.0,125
22.362343,114.111839,1481390774.0,125
22.448005,114.096324,1481390778.0,83
22.452945,114.118621,1481390795.0,56
22.357109,114.096324,1481390799.0,47
22.424811,114.122244,1481390865.0,27
22.368941,114.139709,1481390817.0,74
22.399668,114.092515,1481390820.0,111
22.3566,114.12726,1481390823.0,2
22.361615,114.113697,1481390826.0,126
22.430164,114.086104,1481390827.0,127
22.43037,114.084246,1481390830.0,84
22.344945,114.108773,1481390898.0,109
22.449768,114.093444,1481390841.0,27
22.376011,114.109795,1481390842.0,35
22.432882,114.02506,1481390844.0,20
22.436298999999998,114.098089,1481390845.0,35
22.417628,114.07542,1481390853.0,56
22.393731,114.098089,1481390876.0,123
22.421477,114.028777,1481390878.0,66
22.358032,114.13367,1481390886.0,56
22.357408,114.132648,1481390888.0,56
22.360457,114.108309,1481390894.0,77
22.46418,114.136922,1481390911.0,35
22.372668,114.055072,1481390921.0,125
22.445861,114.066779,1481390952.0,102
22.428673,114.034074,1481390954.0,79
22.376698,114.119828,1481391020.0,79
22.422874,114.027662,1481390970.0,35
22.353539,114.089077,1481390975.0,35
22.358648,114.081552,1481390977.0,63
22.416624,114.021901,1481390985.0,63
22.427491,114.01772,1481390990.0,127
22.367718,114.141381,1481390993.0,22
22.432485,114.078579,1481391011.0,79
22.381065,114.085454,1481391041.0,35
22.423655,114.033795,1481391045.0,35
22.446084,114.127818,1481391046.0,35
22.351057,114.058789,1481391058.0,17
22.435432,114.018277,1481391064.0,17
22.393609,114.088892,1481391073.0,123
22.366377,114.132184,1481391074.0,79
22.355921,114.108866,1481391083.0,77
22.35009,114.072168,1481391095.0,74
22.36998,114.051077,1481391099.0,92
22.419768,114.016883,1481391102.0,17
22.418494,114.006662,1481391114.0,58
22.425427,114.015304,1481391117.0,79
22.422619,114.017069,1481391119.0,35
22.428258,114.087684,1481389697.0,79
22.383305,114.083968,1481391144.0,83
22.426682,114.031193,1481391148.0,123
22.445058,114.132648,1481391155.0,147
22.426913,114.105057,1481391163.0,79
22.447058,114.097903,1481391204.0,15
22.454222,114.119921,1481391208.0,5
22.36864,114.095116,1481391212.0,84
22.417217,114.136643,1481389657.0,95
22.417303,114.1372,1481391217.0,95
22.417593,114.137572,1481389657.0,95
22.351652,114.061669,1481389667.0,84
22.416973,114.021344,1481389724.0,79
22.392993,114.120479,1481389671.0,27
22.408986,114.02441,1481389673.0,63
22.372954,114.063806,1481389676.0,22
22.36166,114.111746,1481389682.0,27
22.344219,114.107287,1481389688.0,42
22.343986,114.107658,1481389688.0,83
22.425905,114.085454,1481389691.0,35
22.353252,114.101434,1481389692.0,127
22.42236,114.095767,1481389693.0,79
22.371122,114.099297,1481389694.0,56
22.428723,114.087498,1481391257.0,30
22.442832,114.09428,1481391257.0,102
22.370746,114.111653,1481389697.0,42
22.425829,114.07542,1481389699.0,17
22.376479,114.106822,1481391262.0,17
22.372028,114.077464,1481389712.0,123
22.372115,114.076907,1481389712.0,123
22.464502,114.127167,1481389713.0,33
22.460958,114.142403,1481391274.0,147
22.442802,114.125402,1481391280.0,102
22.420015,114.017534,1481391285.0,35
22.350011,114.057117,1481391287.0,92
22.378297,114.143424,1481389731.0,111
22.356594,114.132834,1481391295.0,56
22.35906,114.123823,1481389740.0,58
22.409681,114.083782,1481389744.0,33
22.416228,114.07988,1481391306.0,17
22.345302,114.099297,1481391308.0,66
22.358067,114.099111,1481391311.0,27
22.447072,114.06297,1481389751.0,147
22.360559,114.108216,1481391313.0,63
22.428692,114.062784,1481389754.0,35
22.363033,114.105243,1481389755.0,56
22.450729,114.092887,1481389755.0,92
22.450613,114.092515,1481391315.0,74
22.423376,114.071053,1481389757.0,126
22.423798,114.070589,1481389757.0,92
22.425526,114.057953,1481391318.0,56
22.373179,114.107287,1481391319.0,42
22.431356,114.059161,1481389762.0,102
22.380975,114.116484,1481389767.0,79
22.397326,114.106822,1481389784.0,77
22.363083,114.139802,1481389793.0,126
22.445119,113.995511,1481389674.0,102
22.2559,114.139244,1481389673.0,17
22.253518,114.136086,1481389674.0,77
22.250175,114.135714,1481389763.0,17
22.423447,113.988449,1481389756.0,127
22.402282,113.979807,1481389708.0,27
22.401614,113.977948,1481389770.0,35
22.25872,114.139058,1481389723.0,99
22.378802,113.966982,1481389728.0,20
22.377809,114.00564,1481389752.0,35
22.435707999999998,113.993188,1481389802.0,127
22.409181,113.964752,1481389807.0,35
22.333265,114.131998,1481389874.0,92
22.39079,113.972372,1481389887.0,79
22.275887,114.137479,1481389888.0,58
22.279654,114.014375,1481389897.0,114
22.29228,114.019021,1481389906.0,119
22.446589,113.994489,1481389911.0,127
22.440056,113.996069,1481389914.0,127
22.436365,113.987891,1481389917.0,66
22.430721,113.988821,1481389918.0,35
22.442471,113.956202,1481389922.0,27
22.417788,113.988356,1481389935.0,127
22.407056,113.966611,1481389950.0,22
22.392259,113.974138,1481389956.0,79
22.250655,114.135435,1481389965.0,42
22.434105,114.000064,1481389976.0,83
22.376007,113.998206,1481389977.0,111
22.390321,114.033795,1481389998.0,35
22.389087,113.983245,1481390000.0,58
22.399024,113.97832,1481390001.0,102
22.395561999999998,113.966982,1481390015.0,140
22.24467,114.15355,1481390023.0,55
22.371149,113.971815,1481390028.0,101
22.374595,114.001087,1481390035.0,109
22.449635,113.982316,1481390045.0,111
22.419389,113.98594,1481390056.0,109
22.276428,114.132927,1481390065.0,35
22.287159,114.012702,1481390137.0,33
22.253425,114.146118,1481390138.0,79
22.37208,113.973116,1481390143.0,111
22.371906,113.98817,1481390144.0,147
22.444181,114.008149,1481390150.0,17
22.440202,113.996255,1481390156.0,102
22.449636,113.980643,1481390162.0,35
22.411025,113.983059,1481390168.0,27
22.418169,113.978691,1481390169.0,35
22.364153,114.042064,1481390172.0,111
22.376267,114.006012,1481390207.0,35
22.395451,114.01168,1481390208.0,127
22.441103,113.998299,1481390213.0,102
22.404029,113.973673,1481390236.0,66
22.397846,113.969677,1481390240.0,42
22.393802,113.969306,1481390244.0,35
22.254173,114.13525,1481390255.0,102
22.250684,114.13525,1481390256.0,74
22.376256,113.965402,1481390262.0,27
22.373113,113.967633,1481390268.0,17
22.408728,113.974881,1481390285.0,114
22.417877,113.984453,1481390295.0,102
22.386047,113.979807,1481390296.0,35
22.392404,113.978784,1481390298.0,70
22.262679,114.130512,1481390310.0,63
22.375397,113.964194,1481390314.0,42
22.372967,113.962986,1481390316.0,18
22.244918,114.151971,1481390317.0,63
22.365634,114.005361,1481390327.0,17
22.441351,114.019485,1481390328.0,79
22.435693,113.994954,1481390338.0,92
22.408348,113.984546,1481390348.0,22
22.424945,113.988356,1481390355.0,92
22.268202,114.131998,1481390361.0,35
22.260223,114.12949,1481390362.0,84
22.260468,114.13237,1481390365.0,35
22.389466,113.965217,1481390367.0,35
22.385713,113.968562,1481390367.0,79
22.37563,113.976089,1481390372.0,55
22.429947,113.994861,1481390396.0,84
22.428,113.989471,1481390396.0,85
22.39319,114.02664,1481390403.0,35
22.254946,114.152528,1481390425.0,35
22.251506,114.146118,1481390426.0,35
22.391299,113.959641,1481390427.0,27
22.387109,113.97135,1481390427.0,79
22.394457,113.966239,1481390429.0,140
22.266069,114.125588,1481390437.0,35
22.249796,114.137015,1481390444.0,127
22.441787,114.020043,1481390448.0,127
22.366753,113.956946,1481390454.0,102
22.42887,113.996162,1481390456.0,111
22.432496,113.986962,1481390464.0,35
22.408712,113.983895,1481390480.0,56
22.283388,114.136922,1481390488.0,79
22.322749,114.040671,1481390488.0,35
22.393103,113.975997,1481390492.0,42
22.259418,114.138501,1481390496.0,22
22.308148,114.00629,1481390497.0,70
22.249956,114.137108,1481390497.0,58
22.3653,114.001923,1481390508.0,102
22.446182,113.994303,1481390517.0,74
22.319315,114.126424,1481390519.0,77
22.435329,113.995604,1481390520.0,79
22.388111,114.032308,1481390523.0,79
22.391619,113.980457,1481390539.0,56
22.401789,113.971257,1481390542.0,61
22.312453,114.040671,1481390550.0,111
22.272818,114.140359,1481390551.0,17
22.376341,114.001087,1481390566.0,58
22.365286,113.999228,1481390568.0,83
22.26615,114.135621,1481390569.0,92
22.245745,114.154479,1481390577.0,35
22.275262,114.138129,1481390608.0,77
22.274024,114.142124,1481390608.0,47
22.315767,114.046803,1481390610.0,79
22.316335,114.044294,1481390612.0,42
22.268439,114.124381,1481390617.0,63
22.442807,114.017999,1481390629.0,102
22.256651,114.147233,1481390630.0,70
22.417324,113.982409,1481390655.0,35
22.403198,113.983431,1481390660.0,42
22.399127,113.970421,1481390673.0,22
22.405252,113.968097,1481390674.0,125
22.386236,113.964101,1481390677.0,35
22.249593,114.137758,1481390682.0,83
22.427695,113.98752,1481390701.0,58
22.430767,113.981293,1481390702.0,92
22.36132,114.036768,1481390722.0,30
22.313703,114.045502,1481390728.0,70
22.308831,114.043737,1481390730.0,82
22.422462,113.973023,1481390765.0,42
22.398849,113.977762,1481390779.0,35
22.391503,113.95834,1481390791.0,35
22.390179,113.972372,1481390794.0,79
22.385436,113.964752,1481390798.0,83
22.37224,113.964845,1481390800.0,147
22.382657,113.983617,1481390806.0,74
22.385455,114.020879,1481390820.0,56
22.249418,114.137758,1481390839.0,110
22.396624,113.969677,1481390842.0,35
22.249533,114.140359,1481390860.0,17
22.439434,113.990586,1481390876.0,127
22.416541,113.975718,1481390888.0,83
22.37822,114.035281,1481390894.0,79
22.388083,114.031379,1481390897.0,35
22.274084,114.138408,1481390901.0,38
22.313922,114.040764,1481390909.0,35
22.396479,113.961685,1481390917.0,35
22.29388,114.02218,1481390928.0,27
22.440768,113.999321,1481390940.0,79
22.367131,114.012516,1481390944.0,20
22.43027,113.988356,1481390947.0,42
22.281974,114.121501,1481390961.0,35
22.337221,114.036304,1481390961.0,56
22.269613,114.129676,1481390965.0,77
22.266554,114.140266,1481390969.0,73
22.400378,113.973023,1481390970.0,58
22.416614,113.97135,1481391063.0,111
22.273337,114.12596,1481391011.0,3
22.411987,113.976926,1481391014.0,17
22.40777,113.959269,1481391023.0,58
22.25997,114.138873,1481391027.0,17
22.248735,114.137665,1481391032.0,140
22.252829,114.146026,1481391036.0,79
22.438578,114.012702,1481391050.0,35
22.313673,114.045688,1481389652.0,138
22.391648,113.978041,1481391076.0,109
22.307276,114.011308,1481391090.0,74
22.439423,114.010658,1481391111.0,35
22.411359,113.984267,1481391133.0,109
22.278301,114.011308,1481391145.0,35
22.396959,113.963079,1481391150.0,64
22.28434,114.046338,1481391156.0,138
22.377521,113.95899,1481391159.0,42
22.378276,113.995976,1481391172.0,77
22.333896,114.140173,1481391174.0,127
22.449257,113.983059,1481391179.0,74
22.447025,113.95834,1481391181.0,77
22.371743,114.007034,1481391182.0,102
22.274655,114.133113,1481391183.0,35
22.391675,113.992909,1481391192.0,35
22.392083,113.986962,1481391193.0,63
22.260572,114.130047,1481389654.0,42
22.260026,114.14296,1481391219.0,58
22.256209,114.132277,1481391222.0,77
22.440973,114.019671,1481389670.0,127
22.374844,113.985568,1481389669.0,63
22.439871,113.989471,1481391238.0,127
22.429979,113.989099,1481391244.0,84
22.429079,113.982037,1481389685.0,35
22.415232,113.971815,1481391247.0,74
22.418415,113.985475,1481389691.0,102
22.395212,113.978134,1481391256.0,35
22.395402,113.975253,1481391262.0,83
22.279407,114.135064,1481389703.0,35
22.406329,113.968469,1481389703.0,125
22.405848,113.96819,1481391263.0,125
22.397876,113.965031,1481391264.0,35
22.397556,113.965402,1481389704.0,30
22.341771,114.042901,1481389709.0,102
22.34167,114.042436,1481391269.0,22
22.341291,114.042622,1481389709.0,74
22.383487,113.965495,1481391278.0,22
22.382875,113.965495,1481389718.0,92
22.366666,113.956946,1481391282.0,58
22.367001,113.957039,1481389722.0,35
22.365243,113.988913,1481389727.0,63
22.445884,114.006197,1481391291.0,80
22.365969,114.000436,1481389733.0,24
22.365678,114.001737,1481389734.0,92
22.366071,114.002016,1481389734.0,66
22.334873,114.137293,1481389737.0,123
22.334727,114.137108,1481389651.0,127
22.395681,114.019114,1481389741.0,63
22.283358,114.138222,1481391303.0,22
22.279927,114.138965,1481389747.0,35
22.279331,114.138873,1481389747.0,147
22.26651,114.140545,1481391318.0,79
22.400959,113.975997,1481389758.0,79
22.400581,113.97674,1481391319.0,111
22.250582,114.1359,1481389763.0,17
22.401556,113.969956,1481389764.0,102
22.407711,113.963544,1481389765.0,8
22.248149,114.14584,1481389766.0,55
22.391023,113.959734,1481391330.0,35
22.39143,113.959362,1481389770.0,35
22.373724,113.96819,1481391331.0,101
22.378322,113.983431,1481391336.0,56
22.378464,114.004246,1481391349.0,35
22.440289,113.996812,1481391354.0,20
22.434848,113.998113,1481389795.0,15
22.299283,114.185504,1481389670.0,111
22.299271,114.157359,1481389700.0,56
22.323775,114.169527,1481389656.0,35
22.27725,114.21244,1481389652.0,44
22.329615,114.171757,1481389654.0,20
22.307271,114.17798,1481389661.0,17
22.255272,114.194793,1481389663.0,74
22.279375,114.172407,1481389677.0,35
22.26736,114.250798,1481389740.0,35
22.283734,114.158009,1481389681.0,66
22.264024,114.298346,1481389682.0,83
22.264906,114.166276,1481389687.0,63
22.295954,114.271137,1481389688.0,35
22.29814,114.274944,1481389691.0,56
22.284726,114.153921,1481389694.0,77
22.285894,114.148162,1481389696.0,111
22.308491,114.17798,1481389708.0,57
22.267681,114.218942,1481389708.0,92
22.308127,114.17863,1481389709.0,35
22.25915,114.148534,1481389714.0,58
22.261508,114.179002,1481389726.0,70
22.300167,114.18764,1481389727.0,131
22.250066,114.246062,1481389732.0,35
22.281847,114.183832,1481389735.0,35
22.266913,114.248105,1481389737.0,63
22.31922,114.216063,1481389747.0,17
22.319338,114.224143,1481389749.0,127
22.312504,114.227672,1481389750.0,63
22.286151,114.152621,1481389751.0,102
22.285991,114.153085,1481389752.0,63
22.322699,114.144818,1481389761.0,77
22.256617,114.154107,1481389775.0,30
22.257213,114.171385,1481389792.0,84
